标签,,动态规划、位运算、哈希、数学、双指针、三指针、枚举、众数、线性表、二进制,,,,,,,,,,,,,,,,,,,,,,,,,,
,,广度优先搜索、深度优先搜索、回溯算法、分治算法、贪心算法、构造算法,,,,,,,,,,,,,,,,,,,,,,,,,,
,,二分查找、排序、桶排、拓扑排序、快排、堆排、优先队列、队列、分块,,,,,,,,,,,,,,,,,,,,,,,,,,
,,并查集、主席树、树状数组、字典树、平衡树、线段树、树链剖分、图、线性表、数组、可持久化、字典、栈、生成树、最近公共祖先,,,,,,,,,,,,,,,,,,,,,,,,,,
,,裴属定理、AC自动机、几何、滑动窗口、强连通分量、sap、搜索、邻接矩阵、bit magic、splay,,,,,,,,,,,,,,,,,,,,,,,,,,
题目ID,,题目名称,所属类别,标签一,标签二,标签三,难度,,,,,,,,,,,,,,,,,,,,,
2565,,寻找两个有序数组的中位数,查找算法,数组,二分查找,分治算法,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2576,,转变数组后最接近目标值的数组和,查找算法,二分查找,数组,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2642,,移动石子直到连续 II,查找算法,数组,滑动窗口,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2641,,字符串的排列,查找算法,回溯算法,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2575,,有效括号的嵌套深度,查找算法,二分查找,贪心算法,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2630,,水位上升的泳池中游泳,查找算法,堆,深度优先搜索,并查集,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2563,,最小好进制,查找算法,数学,二分查找,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2639,,?替换后的最长重复字符,查找算法,双指针,滑动窗口,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2637,,山脉数组的峰顶索引,查找算法,二分查找,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2504,,最接近原点的K个点,排序算法,堆,分治算法,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2522,,数组的相对排序,排序算法,数组,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2500,,煎饼排序,排序算法,数组,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2456,,计算右侧小于当前元素的个数,排序算法,树状数组,分治算法,线段树,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2489,,区间和的个数,排序算法,树状数组,分治算法,线段树,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2488,,摆动排序,排序算法,,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2520,,距离顺序排列矩阵单元格,排序算法,,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2496,,重构字符串,排序算法,字符串,堆,贪心算法,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2551,,光开关,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2297,,树查找,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2550,,开关,树结构,线段树,枚举,分块,普及/提高-,,,,,,,,,,,,,,,,,,,,,
2572,,色板游戏,树结构,线段树,枚举,,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2351,,黑手党,树结构,最大流,最小割,,NOI/NI+,,,,,,,,,,,,,,,,,,,,,
2503,,树的最长路径,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2349,,矿区,树结构,枚举,深度优先搜索,生成树,省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2447,,管家的忠诚,树结构,动态规划,线段树,倍增,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2502,,序列问题,树结构,模拟,贪心算法,线段树,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2369,,新二叉树,树结构,字符串,搜索,递归,普及-,,,,,,,,,,,,,,,,,,,,,
2501,,会议座位,树结构,归并排序,字典树,TRIE树,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2508,,二叉苹果树,树结构,动态规划,,,普及/提高-,,,,,,,,,,,,,,,,,,,,,
2437,,画栅栏,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2512,,维护序列,树结构,线段树,,,普及+/提高,,,,,,,,,,,,,,,,,,,,,
2556,,方块重叠,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2314,,将搜索二叉树转换成双向链表,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2555,,三元上升子序列,树结构,线段树,树状数组,,普及+/提高,,,,,,,,,,,,,,,,,,,,,
2313,,判断树类型,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2511,,Interesting序列,树结构,线段树,,,洛谷,,,,,,,,,,,,,,,,,,,,,
2499,,不等式组,树结构,平衡树,树状数组,,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2554,,解雇救生员,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2455,,美丽指数,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2597,,送花,树结构,线段树,平衡树,,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2553,,改造二叉树,树结构,线段树,,,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2552,,贪婪大陆,树结构,线段树,,,提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2310,,打印二叉树的边界节点,树结构,树,,,牛客网三星,,,,,,,,,,,,,,,,,,,,,
2318,,最大搜索二叉子树,树结构,树,,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2909,,子串的最大出现次数,字符串,字符串,位运算,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2955,,字串距离,字符串,动态规划,,,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2900,,标题统计,字符串,字符串,,,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2898,,最小二进制树,字符串,线段树,树状数组,,洛谷 NOI/NOI+/CTSC,,,,,,,,,,,,,,,,,,,,,
2952,,打字机,字符串,主席树,,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2985,,小明的字符串,字符串,,,,,,,,,,,,,,,,,,,,,,,,,
2896,,匿名信,字符串,,,,,,,,,,,,,,,,,,,,,,,,,
2906,,密码,字符串,枚举,深度优先搜索,,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2904,,数字反转,字符串,字符串,,,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2947,,文字处理软件,字符串,字符串,,,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2958,,字符串折叠,字符串,动态规划,字符串,枚举,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2934,,外星密码,字符串,分治算法,递归,,普及+/提高,,,,,,,,,,,,,,,,,,,,,
2671,,连续1的字符串,线性表,动态规划,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2197,,幸存者,线性表,矩阵,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2195,,设置位的素数,线性表,,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2194,,查找范围内的质数,线性表,,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2192,,模式输出,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2207,,求和问题,线性表,动态规划,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2669,,打印数字N的所有按位子集,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2206,,递归序列,线性表,数学,递归,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2668,,换位,线性表,排序,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2205,,握手,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2667,,Midori和巧克力,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2204,,在不使用循环的情况下打印1至n,线性表,递归,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2665,,点球射手,线性表,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2202,,瓷砖地板,线性表,数学,动态规划,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2543,,每个窗口大小的最小值最大值,线性表,队列,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2201,,笔的集合,线性表,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2662,,无符号整数的奇偶校验,线性表,bit magic,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2189,,下一个快乐号码,线性表,递归,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2562,,邮件系统设计,线性表,哈希,线性表,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2661,,XOR计数零和一,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2187,,大小为K的最大和子数组,线性表,数组,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2658,,因子或倍数,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2656,,最右边的不同位,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2655,,2的最小乘方大于或等于n,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2653,,医生诊所,线性表,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2651,,交换所有奇数和偶数位,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2673,,格雷码,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2659,,神秘入学,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2793,,疯狂的计算机,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2430,,与给定总和配对,数组,哈希,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2792,,谭雅爬楼梯,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2372,,最大小费计算器,数组,动态规划,数组,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2293,,第K个最小元素,数组,堆,搜索,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2801,,线段组三角形,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2427,,第一个重复元素,数组,哈希,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2602,,最长重复子数组,数组,动态规划,递归,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2788,,舞会组队,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2468,,产品阵列拼图,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2523,,将矩阵按对角线排序,数组,排序,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2787,,构建排列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2786,,Polycarp的编程训练,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2785,,油箱上的密码锁,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2564,,找到 K 个最接近的元素,数组,搜索,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2784,,比亚莱钦斯克国的选举,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2783,,纸牌游戏获胜者,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2729,,有序数组中的单一元素,数组,分治算法,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2429,,最大差异,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2428,,按特定顺序排序,数组,排序,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2285,,股票买卖,数组,双指针,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2284,,最大指数,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2282,,最低平台,数组,贪心算法,数组,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2436,,插入区间,数组,数组,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2533,,按奇偶排序数组,数组,数组,排序,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2797,,观测月亮,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2796,,最大非完全平方数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2819,,小组出游,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2815,,乘积为一,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2737,,求众数,数组,数组,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2148,,软件补丁,图结构,状态速度,,,洛谷提高+,,,,,,,,,,,,,,,,,,,,,
2147,,价目表,图结构,,,,,,,,,,,,,,,,,,,,,,,,,
2125,,Vera与道路建设,图结构,图,,,洛谷提高+,,,,,,,,,,,,,,,,,,,,,
2146,,大中锋的游乐场,图结构,图,,,洛谷提高+,,,,,,,,,,,,,,,,,,,,,
2220,,EntropyIncreaser与山林,图结构,动态树,树链剖分,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2150,,送外卖,图结构,动态规划,记忆化搜索,,美团 CodeM 初赛 Round B,,,,,,,,,,,,,,,,,,,,,
2133,,最小移动次数使数组元素相等,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2155,,求到达数组末端的最小移动数,数字操作,,,,,,,,,,,,,,,,,,,,,,,,,
2132,,从英文中重建数字,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2154,,回文数,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2230,,到达终点,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2131,,等差数列划分,数字操作,数学,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2130,,第N个数字,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2107,,?2的幂,数字操作,数学,位运算,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2129,,整数替换,数字操作,数学,位运算,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2227,,破解保险箱,数字操作,数学,深度优先搜索,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2128,,旋转函数,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2226,,自除数,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2223,,错误的集合,数字操作,数学,哈希表,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2102,,计数质数,数字操作,数学,哈希表,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2245,,二进制间距,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2101,,快乐数,数字操作,数学,哈希表,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2123,,有效的完全平方数,数字操作,数学,二分查找,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2240,,数组的均值分割,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2161,,字符串相乘,数字操作,数字,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2160,,两数相除,数字操作,数学,二分查找,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2218,,三个数的最大乘积,数字操作,数学,数组,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2118,,3的幂,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2215,,最优除法,数字操作,数学,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2138,,连续的子数组和,数字操作,数学,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2137,,完美数,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2159,,整数转罗马数字,数字操作,数学,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2136,,最小好进制,数字操作,数学,二分查找,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2158,,字符串转换整数,数字操作,数学,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2135,,最少移动次数使数组元素相等 II,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2157,,罗马数字转整数,数字操作,数学,字符串,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2112,,缺失数字,数字操作,数学,位运算,数组,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2156,,求到达数组末端的最小移动数,数字操作,,,,,,,,,,,,,,,,,,,,,,,,,
2219,,平方数之和,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2375,,连通的农场,树结构,贪心算法,并查集,生成树,洛谷普及,,,,,,,,,,,,,,,,,,,,,
2298,,二叉排序树,树结构,树结构,,,洛谷提高+,,,,,,,,,,,,,,,,,,,,,
2492,,草场的围栏,树结构,线段树,二分答案,sap,洛谷提高+,,,,,,,,,,,,,,,,,,,,,
2294,,二叉树后序遍历,树结构,广度优先搜索,深度优先搜索,哈希,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2292,,符合搜索二叉树条件的最大拓扑结构,树结构,模拟,,,牛客三星,,,,,,,,,,,,,,,,,,,,,
2391,,教练点名,树结构,字典树,搜索,,洛谷普及,,,,,,,,,,,,,,,,,,,,,
2405,,二叉树的参数,树结构,深度优先搜索,树链剖分,最近公共祖先,洛谷普及,,,,,,,,,,,,,,,,,,,,,
2306,,二叉树的先序中序后序遍历,树结构,广度优先搜索,深度优先搜索,,,,,,,,,,,,,,,,,,,,,,,
2404,,树的路径数量,树结构,动态规划,搜索,,洛谷普及,,,,,,,,,,,,,,,,,,,,,
2446,,阅读理解,树结构,哈希,字典树,字符串,洛谷提高+,,,,,,,,,,,,,,,,,,,,,
2302,,节点的最近公共祖先2,树结构,哈希,,,牛客二星,,,,,,,,,,,,,,,,,,,,,
2460,,树装饰,树结构,动态规划,贪心算法,,USACO,,,,,,,,,,,,,,,,,,,,,
2459,,起飞方案,树结构,贪心算法,线段树,排序,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2458,,最长公共子序列长度,树结构,动态规划,二分答案,,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2435,,查单词,树结构,线段树,字符串,搜索,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2457,,没有上司的舞会,树结构,动态规划,搜索,树,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2434,,静音问题,树结构,线段树,搜索,树状数组,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2432,,最小叶子,树结构,深度优先搜索,递归,搜索,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2431,,无线通讯网,树结构,并查集,邻接矩阵,生成树,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2448,,H指数,排序算法,排序,哈希,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2443,,最大数,排序算法,排序,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2495,,通过删除字母匹配到字典里最长单词,排序算法,排序,双指针,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2491,,两个数组的交集II,排序算法,哈希,双指针,二分查找,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2515,,分割数组的最大值,查找算法,二分查找,动态规划,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2579,,元素和小于等于阈值的正方形的最大边长,查找算法,二分查找,数组,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2601,,乘法表中第k小的数,查找算法,二分查找,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2578,,使结果不超过阈值的最小除数,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2517,,四数相加 II,查找算法,二分查找,哈希,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2604,,寻找比目标字母大的最小字母,查找算法,二分查找,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2516,,寻找右区间,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2473,,直方图中的最大矩形面积,线性表,栈,,,geeksforgeeks中等,,,,,,,,,,,,,,,,,,,,,
2471,,括号检查器,线性表,栈,,,geeksforgeeks中等,,,,,,,,,,,,,,,,,,,,,
2691,,最小总和分区,线性表,动态规划,,,geeksforgeeks困难,,,,,,,,,,,,,,,,,,,,,
2690,,查找字符串作为子序列出现的次数,线性表,动态规划,,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2590,,伪造的个人资料,线性表,哈希,,,geeksforgeeks基础,,,,,,,,,,,,,,,,,,,,,
2724,,骰子问题,线性表,数学,,,geeksforgeeks school,,,,,,,,,,,,,,,,,,,,,
2646,,寻找尼姆游戏的获胜者,线性表,位运算,线性表,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2723,,重复加数字,线性表,线性表,数学,,geeksforgeeks基础,,,,,,,,,,,,,,,,,,,,,
2722,,安斯曼的最爱号码,线性表,数学,线性表,,geeksforgeeks基础,,,,,,,,,,,,,,,,,,,,,
2721,,唐津算法,线性表,分治算法,字符串,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2487,,选举获胜者,线性表,遍历,字符串,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2486,,解码字符串,线性表,递归,栈,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2761,,N*N棋盘中的方块,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2728,,盛满水的容器,线性表,数学,猜谜游戏,,geeksforgeeks中等,,,,,,,,,,,,,,,,,,,,,
2727,,分配老鼠洞,线性表,数学,,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2649,,切换给定范围的位,线性表,数学,二进制,字符串,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2725,,汤姆和杰瑞,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2485,,相同字符组,线性表,字符串,排序,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2760,,最高金额,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2484,,两个数组的并集,线性表,数学,数组,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2560,,唯一ID,线性表,数组,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2483,,最小索引字符,线性表,字符串,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2559,,检查字符串是否为Isogram,线性表,字符串,搜索,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2557,,删除给定数字中的重复数字,线性表,数学,搜索,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2755,,将两个多项式相乘,线性表,字符串,链表,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2732,,模,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2336,,大小为k的所有子数组的最大值,线性表,数学,数组,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2731,,成对,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2730,,使用数组数字形成一个可被3整除的数字,线性表,数组,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2759,,给定范围内的除数,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2954,,破译符号,字符串,搜索,,,AcWing困难,,,,,,,,,,,,,,,,,,,,,
2975,,字符串内排序,字符串,排序,,,牛客网一星,,,,,,,,,,,,,,,,,,,,,
2942,,拼数,字符串,简单排序,,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2963,,树上的回文串,字符串,AC自动机,点分治,,LOJ6681,,,,,,,,,,,,,,,,,,,,,
2974,,切开字符串,字符串,字符处理,,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2984,,字符串对比,字符串,字符串,,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2961,,字符加密,字符串,字符串,后缀数组,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2972,,LW的字符串,字符串,数组,字符串,,HDU5414,,,,,,,,,,,,,,,,,,,,,
2981,,字符串的展开,字符串,模拟,字符串,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2970,,正则表达式,字符串,正则表达式,,,LOJ,,,,,,,,,,,,,,,,,,,,,
2969,,Lyndon 分解,字符串,字符处理,字符串,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2979,,最长字符串,字符串,排序,字符串,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2946,,硬币翻转,字符串,模拟,字符串,搜索,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2968,,回文子串,字符串,字符串,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2957,,奇怪的字符串,字符串,字符串,哈希,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2978,,比较字符串,字符串,字符串,排序,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2945,,单词覆盖还原,字符串,模拟,字符串,,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2956,,A先生的字符串,字符串,矩阵快速幂优化,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2316,,新生舞会,图结构,最大流,二分答案,分数规划,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2305,,花札,图结构,模拟,图论,,loj,,,,,,,,,,,,,,,,,,,,,
2348,,棋盘游戏,图结构,模拟,图论,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2347,,搭配飞行员,图结构,二分图,广度优先搜索,深度优先搜索,loj,,,,,,,,,,,,,,,,,,,,,
2235,,和平委员会,图结构,2-sat,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2354,,分形之分数,图结构,矩阵乘法,,,AGC003,,,,,,,,,,,,,,,,,,,,,
2343,,积木,图结构,搜索,暴力,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2331,,小凸玩矩阵,图结构,二分匹配,最大匹配,网络流,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2352,,四联通块,图结构,前缀和,,,AGC015,,,,,,,,,,,,,,,,,,,,,
2870,,和为偶数的最大值,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2393,,成对个数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2470,,旋转2D阵列而无需占用额外空间,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2867,,优雅的矩阵,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2845,,笔记本电脑价格,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2823,,整除数列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2844,,瓦莱拉的阅读时间,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2866,,坚果巧克力棒,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2865,,U盘,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2843,,还原序列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2469,,最小窗口,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2842,,聚会分组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2863,,佩奇和他的小伙伴,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2840,,罗玛的幸运数字,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2861,,组队比赛,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2849,,Ksusha的数组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2848,,两个数组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2868,,移动卡片,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2824,,转移监狱,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2384,,缺失的最小正数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2834,,选择题总分,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2877,,划分序列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2855,,XO棋盘,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
